city_std,city_clean,n_extreme_events,total_reports,total_affected_grids,baseline_value,baseline_total,stress_value,stress_total,mean_peak_rain,max_peak_rain,mean_tail_weight,max_tail_weight,metric,metric_label,unit,value_scale,baseline_ratio,stress_ratio,baseline_value_plot,stress_value_plot,gdp_per_capita,region,gdp_missing,city_label,baseline_rank_value,stress_rank_value,baseline_rank_ratio,stress_rank_ratio,emerging_value_flag,emerging_ratio_flag
北海,北海市,3,45.0,28,10217.0,23934.0,16934.27843785625,36233.476028696205,80.8943099975586,100.46524047851562,1.5763172569736923,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,42.688225954708784,46.73655495941,10.217,16.93427843785625,69022.0,华南,False,Beihai,99.0,82.0,165.0,162.0,False,False
南京,南京市,6,294.0,152,60835.0,143779.0,65077.8767192619,155661.68850525504,59.54927062988281,82.61363220214844,1.0877897107233996,1.5267382643403973,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,42.3114641220206,41.807253502241764,60.835,65.0778767192619,158991.0,华东,False,Nanjing,25.0,26.0,166.0,167.0,False,False
南充,南充市,1,22.0,12,11295.0,12359.0,11295.0,12359.0,51.04774856567384,51.04774856567384,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,91.39088923052027,91.39088923052027,11.295,11.295,42800.0,西南,False,Nanchong,93.0,99.0,50.0,50.0,False,False
南宁,南宁市,6,281.0,127,90123.0,131406.0,114143.35278192846,169914.29048893158,78.3320738474528,113.52899169921876,1.298562774275144,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,68.58362631843295,67.17701757367129,90.123,114.14335278192847,54015.0,华南,False,Nanning,18.0,18.0,110.0,113.0,False,False
南平,南平市,1,22.0,9,6532.0,6532.0,6532.0,6532.0,69.65949249267578,69.65949249267578,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,6.532,6.532,74902.0,华东,False,Nanping,128.0,134.0,8.0,11.0,False,False
南昌,南昌市,6,748.0,282,86544.0,301175.0,133526.12741118675,429466.2759837426,72.98107210795085,94.73480224609376,1.3825298171954765,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,28.73545280982817,31.091178720687573,86.544,133.52612741118676,91781.0,华东,False,Nanchang,19.0,10.0,176.0,175.0,True,False
南通,南通市,1,14.0,10,5549.0,5549.0,7136.982338729195,7136.982338729195,77.27294921875,77.27294921875,1.2861745068893846,1.2861745068893846,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,5.549,7.1369823387291955,129835.0,华东,False,Nantong,141.0,123.0,15.0,7.0,False,True
南阳,南阳市,3,172.0,52,21965.0,34729.0,21965.0,34729.0,49.92011260986328,70.75160217285156,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,63.246854214057414,63.246854214057414,21.965,21.965,40389.0,华中,False,Nanyang,58.0,67.0,125.0,125.0,False,False
厦门,厦门市,7,368.0,112,46493.0,145955.0,47122.759403595264,152194.16275108297,48.129429408482146,88.93655395507812,1.1159350890271102,1.8115456231897722,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,31.8543386660272,30.962264617642145,46.493,47.12275940359527,123243.0,华东,False,Xiamen,32.0,35.0,174.0,176.0,False,False
台州,台州市,1,217.0,108,60843.0,63381.0,121686.0,126762.0,113.9600067138672,113.9600067138672,2.0,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,95.99564538268567,95.99564538268567,60.843,121.686,79377.0,华东,False,Taizhou,24.0,16.0,42.0,42.0,False,False
合肥,合肥市,3,240.0,79,31243.0,51027.0,31243.0,51027.0,66.79465993245442,68.9690933227539,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,61.22836929468713,61.22836929468713,31.243,31.243,107211.0,华东,False,Hefei,43.0,48.0,134.0,132.0,False,False
吉安,吉安市,1,26.0,15,5759.0,5759.0,5759.0,5759.0,51.74658203125,51.74658203125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,5.759,5.759,48535.0,华东,False,Jian,137.0,142.0,12.0,15.0,False,False
吉林,吉林市,2,47.0,23,7279.0,9040.0,7279.0,9040.0,37.55934143066406,40.41184997558594,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,80.51991150442478,80.51991150442478,7.279,7.279,20079.0,东北,False,Jilin,116.0,122.0,75.0,76.0,False,False
周口,周口市,1,19.0,16,12376.0,13125.0,23483.8608285393,24905.112586827592,90.84552001953124,90.84552001953124,1.8975323875678165,1.8975323875678165,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,94.29333333333332,94.29333333333334,12.376,23.4838608285393,36221.0,华中,False,Zhoukou,86.0,59.0,47.0,47.0,False,False
呼伦贝尔,呼伦贝尔市,1,1.0,1,26.0,26.0,26.0,26.0,53.30622100830078,53.30622100830078,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.026,0.026,52330.0,华北,False,Hulunbeier,177.0,177.0,32.0,32.0,False,False
呼和浩特,呼和浩特市,3,104.0,72,36577.0,38073.0,36577.0,38073.0,45.678393046061196,49.11623764038086,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,96.07070627478791,96.07070627478791,36.577,36.577,81179.0,华北,False,Huhehaote,40.0,43.0,41.0,41.0,False,False
咸宁,咸宁市,2,83.0,33,11396.0,14723.0,11536.483552177253,14910.788047000544,51.923038482666016,71.56754302978516,1.014591145843088,1.0291822916861764,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,77.40270325341302,77.37004587425501,11.396,11.536483552177254,56890.0,华中,False,Xianning,91.0,98.0,87.0,87.0,False,False
咸阳,咸阳市,2,31.0,19,5465.0,8784.0,5465.0,8784.0,40.37395095825195,47.83387756347656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,62.21539162112932,62.21539162112932,5.465,5.465,55677.0,西北,False,Xianyang,143.0,147.0,132.0,129.0,False,False
哈尔滨,哈尔滨市,2,53.0,43,26783.0,33923.0,29916.0,37661.0,82.74348831176758,98.58970642089844,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,78.95233322524541,79.43495924165582,26.783,29.916,51786.0,东北,False,Haerbin,48.0,52.0,80.0,79.0,False,False
唐山,唐山市,2,27.0,27,13626.0,15229.0,26907.180361887942,30113.180361887942,92.31704330444336,93.4897689819336,1.9554956584780514,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,89.47402981154376,89.35349916059481,13.626,26.907180361887942,93405.0,华北,False,Tangshan,78.0,55.0,60.0,59.0,False,False
商丘,商丘市,4,330.0,101,31159.0,59535.0,31622.73892384993,60745.54691162349,62.73172378540039,73.09719848632812,1.0245208821832663,1.098083528733065,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,52.33728059124885,52.05770715976386,31.159,31.62273892384993,37408.0,华中,False,Shangqiu,44.0,47.0,155.0,155.0,False,False
嘉兴,嘉兴市,2,16.0,11,5583.0,5583.0,5583.0,5583.0,57.63397789001465,59.53095626831056,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,5.583,5.583,101839.0,华东,False,Jiaxing,140.0,145.0,14.0,17.0,False,False
大庆,大庆市,1,12.0,10,3232.0,3232.0,3232.0,3232.0,51.94760894775391,51.94760894775391,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,3.232,3.232,82773.0,东北,False,Daqing,155.0,156.0,20.0,20.0,False,False
大连,大连市,3,597.0,235,117180.0,197877.0,171011.41722596908,271543.6828897329,69.01069895426433,86.8176040649414,1.2387001415666488,1.7161004246999463,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,59.21860549735442,62.97749791344347,117.18,171.01141722596907,94368.0,东北,False,Dalian,12.0,8.0,137.0,126.0,True,False
天津,天津,5,1087.0,411,175386.0,332715.0,300630.49612193205,560818.8068621983,78.76815490722656,93.4897689819336,1.4628955661102894,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,52.71358369775935,53.60563740791267,175.386,300.630496121932,101541.0,华北,False,Tianjin,7.0,5.0,154.0,151.0,False,False
太原,太原市,4,631.0,237,120289.0,173263.0,120289.0,173263.0,32.626954078674316,44.09000015258789,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,69.42567080103657,69.42567080103657,120.289,120.289,78069.0,华北,False,Taiyuan,11.0,17.0,109.0,109.0,False,False
威海,威海市,1,32.0,20,9006.0,10863.0,9006.0,10863.0,61.84230041503906,61.84230041503906,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,82.90527478597073,82.90527478597073,9.006,9.006,103704.0,华东,False,Weihai,103.0,107.0,70.0,71.0,False,False
孝感,孝感市,2,99.0,34,11849.0,21678.0,12688.727790197683,24074.896015594677,68.45417594909668,78.00809478759766,1.1596440665775063,1.3192881331550126,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,54.659101393117446,52.70522365695152,11.849,12.688727790197683,52984.0,华中,False,Xiaogan,89.0,93.0,150.0,154.0,False,False
宁德,宁德市,2,30.0,13,6517.0,13008.0,6517.0,13008.0,47.431650161743164,55.36602783203125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,50.09993849938499,50.09993849938499,6.517,6.517,83142.0,华东,False,Ningde,129.0,135.0,158.0,158.0,False,False
宁波,宁波市,5,872.0,358,98856.0,201078.0,127468.4093739704,258707.01097264953,67.78364334106445,84.60758972167967,1.2090412224215918,1.616553352520543,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,49.163011368722586,49.27133937914282,98.856,127.4684093739704,131726.0,华东,False,Ningbo,15.0,13.0,159.0,159.0,False,False
安庆,安庆市,2,104.0,42,16705.0,23334.0,18777.003226187575,27035.867014237687,75.10396575927734,78.83638000488281,1.188475614728627,1.3565971074436256,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.59081169109453,69.45219554564012,16.705,18.777003226187574,59176.0,华东,False,Anqing,71.0,78.0,101.0,108.0,False,False
安阳,安阳市,2,343.0,158,54156.0,71405.0,54156.0,71405.0,48.63548278808594,64.88201904296875,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,75.84342833134934,75.84342833134934,54.156,54.156,41979.0,华中,False,Anyang,29.0,30.0,90.0,90.0,False,False
安顺,安顺市,1,1.0,1,91.0,91.0,91.0,91.0,70.3630142211914,70.3630142211914,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.091,0.091,39139.0,西南,False,Anshun,175.0,176.0,30.0,31.0,False,False
宜宾,宜宾市,2,82.0,15,8843.0,9741.0,8843.0,9741.0,51.94028854370117,56.21794891357422,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,90.78123395955241,90.78123395955241,8.843,8.843,61048.0,西南,False,Yibin,106.0,110.0,51.0,51.0,False,False
宜昌,宜昌市,2,240.0,51,22275.0,32881.0,30633.043627048817,45604.1339696484,62.96310234069824,80.45974731445312,1.2148597333431572,1.4297194666863144,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,67.74429001551047,67.17163765775376,22.275,30.633043627048817,106802.0,华中,False,Yichang,57.0,50.0,112.0,114.0,False,False
宜春,宜春市,1,46.0,4,321.0,598.0,451.603000605143,841.304032279986,79.95231628417967,79.95231628417967,1.4068629302340903,1.4068629302340903,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,53.67892976588629,53.67892976588629,0.321,0.45160300060514297,55686.0,华东,False,Yichun,173.0,172.0,151.0,150.0,False,False
宝鸡,宝鸡市,3,40.0,26,6930.0,17600.0,6930.0,17600.0,44.44083023071289,54.84000015258789,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,39.375,39.375,6.93,6.93,68582.0,西北,False,Baoji,121.0,129.0,170.0,170.0,False,False
宣城,宣城市,2,18.0,8,4790.0,6863.0,4790.0,6863.0,60.74458312988281,61.32528305053711,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,69.79455048812473,69.79455048812473,4.79,4.79,64300.0,华东,False,Xuancheng,147.0,151.0,107.0,107.0,False,False
岳阳,岳阳市,2,79.0,31,15080.0,21638.0,28748.0,38076.0,81.15538597106934,103.49646759033205,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,69.69220815232462,75.50162832230276,15.08,28.748,79238.0,华中,False,Yueyang,73.0,53.0,108.0,94.0,False,False
崇左,崇左市,1,10.0,4,4642.0,4642.0,5066.05599377186,5066.05599377186,72.94775390625,72.94775390625,1.0913520021050969,1.0913520021050969,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,4.642,5.06605599377186,38708.0,华南,False,Chongzuo,149.0,150.0,16.0,18.0,False,False
巴中,巴中市,1,10.0,4,942.0,942.0,942.0,942.0,64.32393646240234,64.32393646240234,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.942,0.942,28302.0,西南,False,Bazhong,168.0,168.0,26.0,26.0,False,False
常州,常州市,2,33.0,25,9663.0,10210.0,9663.0,10210.0,58.64192008972168,65.37018585205078,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,94.64250734573947,94.64250734573947,9.663,9.663,147828.0,华东,False,Changzhou,102.0,106.0,44.0,44.0,False,False
平顶山,平顶山市,2,18.0,11,5984.0,5984.0,5984.0,5984.0,50.464420318603516,53.93280029296874,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,5.984,5.984,49215.0,华中,False,Pingdingshan,133.0,140.0,10.0,14.0,False,False
广元,广元市,2,12.0,5,473.0,1094.0,473.0,1094.0,53.69725036621094,54.42211532592773,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,43.235831809872025,43.235831809872025,0.473,0.473,43636.0,西南,False,Guangyuan,171.0,171.0,163.0,165.0,False,False
广安,广安市,2,18.0,6,3307.0,3307.0,6042.0,6042.0,79.96369934082031,93.12347412109376,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,3.307,6.042,40048.0,西南,False,Guangan,153.0,139.0,19.0,13.0,False,False
广州,广州市,6,917.0,362,295475.0,398675.0,344298.55495639576,460822.48752753413,65.2979081471761,90.1312484741211,1.1442265005210792,1.8653590031264755,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,74.11425346460149,74.7139222314588,295.475,344.2985549563958,133506.0,华南,False,Guangzhou,4.0,3.0,94.0,96.0,False,False
庆阳,庆阳市,1,3.0,3,386.0,2098.0,386.0,2098.0,50.959999084472656,50.959999084472656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,18.398474737845564,18.398474737845564,0.386,0.386,34620.0,西北,False,Qingyang,172.0,173.0,177.0,177.0,False,False
廊坊,廊坊市,2,160.0,48,17453.0,27404.0,17453.0,27404.0,68.9351921081543,70.259033203125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,63.68778280542986,63.68778280542986,17.453,17.453,60129.0,华北,False,Langfang,67.0,80.0,124.0,124.0,False,False
延安,延安市,1,4.0,4,2251.0,2251.0,2251.0,2251.0,55.77000045776368,55.77000045776368,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,2.251,2.251,70240.0,西北,False,Yanan,162.0,163.0,22.0,23.0,False,False
开封,开封市,2,181.0,34,11272.0,20029.0,15968.433713621522,28154.604022808846,82.93410110473633,86.25491333007812,1.5411733475670917,1.6907547904650815,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,56.27839632532827,56.716953648806566,11.272,15.968433713621522,49106.0,华中,False,Kaifeng,94.0,83.0,147.0,147.0,False,False
张家界,张家界市,1,8.0,5,909.0,909.0,909.0,909.0,63.89422225952149,63.89422225952149,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.909,0.909,36623.0,华中,False,Zhangjiajie,170.0,170.0,28.0,28.0,False,False
徐州,徐州市,2,36.0,27,22870.0,25542.0,22870.0,25542.0,49.87173271179199,54.0761833190918,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,89.53879884112442,89.53879884112442,22.87,22.87,80614.0,华东,False,Xuzhou,54.0,62.0,59.0,58.0,False,False
德州,德州市,2,28.0,17,8891.0,11115.0,8891.0,11115.0,54.99170112609863,62.88340377807618,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,79.99100314889789,79.99100314889789,8.891,8.891,54883.0,华东,False,Dezhou,104.0,108.0,76.0,77.0,False,False
德阳,德阳市,3,303.0,94,32248.0,45362.0,32248.0,45362.0,58.2171262105306,61.682899475097656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.09033993210176,71.09033993210176,32.248,32.248,69483.0,西南,False,Deyang,42.0,46.0,103.0,103.0,False,False
怀化,怀化市,2,27.0,22,6308.0,6793.0,6308.0,6793.0,52.20021057128906,62.18960571289063,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,92.8602973649345,92.8602973649345,6.308,6.308,36503.0,华中,False,Huaihua,131.0,138.0,49.0,49.0,False,False
恩施土家族苗族,恩施土家族苗族自治州,1,214.0,14,12712.0,12712.0,12712.0,12712.0,51.69566345214844,51.69566345214844,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,12.712,12.712,63609.0,,True,Enshitujiazu,84.0,92.0,3.0,3.0,False,False
惠州,惠州市,3,210.0,91,45952.0,68248.0,65296.52653916745,96713.70306238756,81.8773676554362,102.26459503173828,1.3947102588344384,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,67.33091079592076,67.51527908826561,45.952,65.29652653916744,69666.0,华南,False,Huizhou,33.0,25.0,116.0,112.0,False,False
成都,成都市,5,2813.0,665,350528.0,477904.0,350528.0,477904.0,61.929589080810544,67.71067810058594,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,73.34694834108943,73.34694834108943,350.528,350.528,84566.0,西南,False,Chengdu,1.0,2.0,95.0,97.0,False,False
扬州,扬州市,2,35.0,17,6590.0,11571.0,6590.0,11571.0,53.600589752197266,56.54750061035156,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,56.952726644196694,56.952726644196694,6.59,6.59,132638.0,华东,False,Yangzhou,125.0,132.0,146.0,146.0,False,False
抚州,抚州市,1,15.0,8,2071.0,5171.0,2071.0,5171.0,53.88334274291992,53.88334274291992,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,40.050280409978726,40.050280409978726,2.071,2.071,43439.0,华东,False,Fuzhou,163.0,164.0,169.0,169.0,False,False
揭阳,揭阳市,1,16.0,16,8333.0,8442.0,9973.074597415152,10103.527631270697,75.28914642333984,75.28914642333984,1.1968168243627928,1.1968168243627928,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,98.70883676853826,98.70883676853825,8.333,9.973074597415152,37672.0,华南,False,Jieyang,109.0,104.0,35.0,35.0,False,False
新乡,新乡市,3,2519.0,304,78474.0,116356.0,93924.50499366007,140745.2104962432,76.96704228719075,97.36841583251952,1.3792900867227604,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,67.44301969816769,66.73371311357491,78.474,93.92450499366007,48154.0,华中,False,Xinxiang,20.0,20.0,115.0,117.0,False,False
无锡,无锡市,3,116.0,55,20138.0,28185.0,22793.531569633044,31789.648698110457,61.2757199605306,74.61311340332033,1.0554552806589201,1.16636584197676,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.44935249246053,71.70111184961873,20.138,22.793531569633043,165824.0,华东,False,Wuxi,63.0,63.0,102.0,102.0,False,False
昆明,昆明市,7,2929.0,441,246596.0,447478.0,246596.0,447478.0,35.88743509565081,53.49245834350586,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,55.107960614823526,55.107960614823526,246.596,246.596,79595.0,西南,False,Kunming,5.0,6.0,149.0,149.0,False,False
晋城,晋城市,1,24.0,13,5861.0,6238.0,6939.876271238047,7386.2733629044415,75.00631713867188,75.00631713867188,1.1840771662238605,1.1840771662238605,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,93.95639628085924,93.95639628085925,5.861,6.939876271238047,65100.0,华北,False,Jincheng,134.0,128.0,48.0,48.0,False,False
景德镇,景德镇市,3,340.0,79,20379.0,38083.0,20410.288330963198,38287.52195688036,65.74795405069987,71.86345672607422,1.014170439747825,1.0425113192434752,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,53.51206575112255,53.307937645976125,20.379,20.410288330963198,59082.0,华东,False,Jingdezhen,62.0,74.0,152.0,152.0,False,False
杭州,杭州市,7,385.0,173,92885.0,148969.0,111547.80282226848,190485.4740285345,73.53802163260323,154.96066284179688,1.1903756965672714,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,62.35189871718278,58.559742358915386,92.885,111.54780282226848,134551.0,华东,False,Hangzhou,16.0,19.0,131.0,138.0,False,False
枣庄,枣庄市,2,32.0,17,7692.0,10718.0,7692.0,10718.0,47.881330490112305,49.867305755615234,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.76712073147975,71.76712073147975,7.692,7.692,44902.0,华东,False,Zaozhuang,113.0,117.0,99.0,100.0,False,False
柳州,柳州市,3,163.0,43,29364.0,40920.0,38578.40665293948,53770.42962521915,82.2008794148763,91.804931640625,1.5081463797980614,1.940747771298685,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.75953079178886,71.74650997180358,29.364,38.57840665293948,76367.0,华南,False,Liuzhou,46.0,42.0,100.0,101.0,False,False
株洲,株洲市,3,163.0,58,19808.0,30951.0,30718.876563036058,47766.238974693784,70.77059809366862,85.81729888916016,1.4146455562674192,1.6710430467519093,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,63.9979322154373,64.31085474263675,19.808,30.71887656303606,79635.0,华中,False,Zhuzhou,64.0,49.0,123.0,122.0,False,False
桂林,桂林市,3,287.0,83,45480.0,78700.0,45498.12300858002,78735.44940139828,68.37057240804036,71.01178741455078,1.001383013475276,1.0041490404258278,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,57.789072426937736,57.786071400479,45.48,45.498123008580016,43213.0,华南,False,Guilin,34.0,36.0,143.0,144.0,False,False
梅州,梅州市,2,38.0,6,5697.0,5697.0,5697.0,5697.0,64.90172004699707,68.54344177246094,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,5.697,5.697,31213.0,华南,False,Meizhou,139.0,144.0,13.0,16.0,False,False
梧州,梧州市,1,9.0,4,939.0,939.0,939.0,939.0,62.07012939453125,62.07012939453125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.939,0.939,38345.0,华南,False,Wuzhou,169.0,169.0,27.0,27.0,False,False
榆林,榆林市,2,38.0,27,10125.0,10489.0,10125.0,10489.0,48.19119644165039,53.579872131347656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,96.52969777862522,96.52969777862522,10.125,10.125,112662.0,西北,False,Yulin,100.0,102.0,39.0,39.0,False,False
武汉,武汉市,5,688.0,280,125574.0,216921.0,150977.74924219633,257378.044420017,63.97886276245117,80.79363250732422,1.1063203529673307,1.4447588683516077,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,57.88927766329678,58.65991778063816,125.574,150.97774924219632,126650.0,华中,False,Wuhan,9.0,9.0,141.0,137.0,False,False
永州,永州市,1,16.0,11,6576.0,6576.0,6576.0,6576.0,51.28487777709961,51.28487777709961,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,6.576,6.576,39722.0,华中,False,Yongzhou,126.0,133.0,7.0,10.0,False,False
汕头,汕头市,3,752.0,130,57595.0,76550.0,57595.0,76550.0,43.58767954508463,55.36534881591797,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,75.2384062704115,75.2384062704115,57.595,57.595,49646.0,华南,False,Shantou,27.0,28.0,93.0,95.0,False,False
江门,江门市,2,44.0,29,14639.0,18393.0,19432.013425388595,23186.013425388595,73.62593460083008,84.11186981201172,1.2971121637359655,1.594224327471931,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,79.59006143641602,83.809204578958,14.639,19.432013425388597,66686.0,华南,False,Jiangmen,75.0,75.0,78.0,68.0,False,False
池州,池州市,3,46.0,25,2708.0,2997.0,2708.0,2997.0,62.51092274983724,66.32328033447266,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,90.35702369035702,90.35702369035702,2.708,2.708,65029.0,华东,False,Chizhou,159.0,159.0,55.0,53.0,False,False
沧州,沧州市,2,105.0,9,3229.0,3283.0,4047.387503914667,4130.751327893975,90.9412841796875,105.33614349365234,1.6267246057470839,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,98.35516296070666,97.9818726095572,3.229,4.047387503914667,50684.0,华北,False,Cangzhou,156.0,152.0,36.0,37.0,False,False
河源,河源市,1,18.0,13,7920.0,9087.0,7920.0,9087.0,54.46828079223633,54.46828079223633,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,87.15747771541763,87.15747771541763,7.92,7.92,38828.0,华南,False,Heyuan,111.0,115.0,64.0,65.0,False,False
泉州,泉州市,4,123.0,66,30861.0,45163.0,33247.056963516516,49069.17388727827,59.18129348754883,74.47318267822266,1.0400157134821983,1.1600628539287932,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,68.3324845559418,67.75548542938927,30.861,33.24705696351651,115570.0,华东,False,Quanzhou,45.0,45.0,111.0,110.0,False,False
泰安,泰安市,2,30.0,22,8224.0,8470.0,8224.0,8470.0,35.683834075927734,37.50313186645508,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,97.09563164108619,97.09563164108619,8.224,8.224,50482.0,华东,False,Taian,110.0,114.0,38.0,38.0,False,False
泸州,泸州市,1,9.0,3,1211.0,1733.0,1211.0,1733.0,61.2435302734375,61.2435302734375,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,69.87882285054819,69.87882285054819,1.211,1.211,50638.0,西南,False,Luzhou,167.0,167.0,105.0,105.0,False,False
洛阳,洛阳市,3,395.0,92,42194.0,55809.0,42194.0,55809.0,52.43880844116211,67.44999694824219,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,75.6042932143561,75.6042932143561,42.194,42.194,72639.0,华中,False,Luoyang,37.0,39.0,91.0,92.0,False,False
济南,济南市,7,261.0,115,61353.0,99191.0,87087.43768756939,132182.6218876956,67.81537846156529,102.05913543701172,1.2675890307064608,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,61.85339395711304,65.8841808733074,61.353,87.08743768756939,109750.0,华东,False,Jinan,23.0,22.0,133.0,120.0,False,False
济宁,济宁市,3,134.0,57,22628.0,39101.0,22628.0,39101.0,58.098734537760414,67.75483703613281,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,57.87064269456024,57.87064269456024,22.628,22.628,53759.0,华东,False,Jining,55.0,65.0,142.0,143.0,False,False
海口,海口市,7,1019.0,219,102874.0,254832.0,128856.60026110268,312439.72829708975,72.8697395324707,109.76377868652344,1.2622999740702003,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,40.369341370000626,41.242066418191456,102.874,128.85660026110267,61992.0,华南,False,Haikou,14.0,12.0,168.0,168.0,False,False
